Indicator,Year,Geography,FIPS,Age Group,Cases,Rate per 100000
Tuberculosis,2013,New Hampshire,33,25-34,2,1.3
Tuberculosis,2013,New Hampshire,33,35-44,5,3.1
Tuberculosis,2013,New Hampshire,33,45-54,2,0.9
Tuberculosis,2013,New Hampshire,33,55-64,2,1
Tuberculosis,2013,New Hampshire,33,65+,1,0.5
Tuberculosis,2014,New Hampshire,33,0-4,1,1.5
Tuberculosis,2014,New Hampshire,33,5-14,0,0
Tuberculosis,2014,New Hampshire,33,15-24,1,0.5
Tuberculosis,2014,New Hampshire,33,25-34,3,1.9
Tuberculosis,2014,New Hampshire,33,35-44,2,1.3
Tuberculosis,2014,New Hampshire,33,45-54,1,0.5
Tuberculosis,2014,New Hampshire,33,55-64,3,1.5
Tuberculosis,2014,New Hampshire,33,65+,0,0
Tuberculosis,2015,New Hampshire,33,0-4,0,0
Tuberculosis,2015,New Hampshire,33,5-14,1,0.7
Tuberculosis,2015,New Hampshire,33,15-24,2,1.1
Tuberculosis,2015,New Hampshire,33,25-34,4,2.5
Tuberculosis,2015,New Hampshire,33,35-44,0,0
Tuberculosis,2015,New Hampshire,33,45-54,2,1
Tuberculosis,2015,New Hampshire,33,55-64,0,0
Tuberculosis,2015,New Hampshire,33,65+,4,1.8
Tuberculosis,2016,New Hampshire,33,0-4,0,0
Tuberculosis,2016,New Hampshire,33,5-14,1,0.7
Tuberculosis,2016,New Hampshire,33,15-24,1,0.6
Tuberculosis,2016,New Hampshire,33,25-34,3,1.9
Tuberculosis,2016,New Hampshire,33,35-44,4,2.6
Tuberculosis,2016,New Hampshire,33,45-54,2,1
Tuberculosis,2016,New Hampshire,33,55-64,2,1
Tuberculosis,2016,New Hampshire,33,65+,2,0.9
Tuberculosis,2017,New Hampshire,33,0-4,0,0
Tuberculosis,2017,New Hampshire,33,5-14,0,0
Tuberculosis,2017,New Hampshire,33,15-24,2,1.1
Tuberculosis,2017,New Hampshire,33,25-34,6,3.6
Tuberculosis,2017,New Hampshire,33,35-44,3,2
Tuberculosis,2017,New Hampshire,33,45-54,2,1
Tuberculosis,2017,New Hampshire,33,55-64,0,0
Tuberculosis,2017,New Hampshire,33,65+,6,2.5
Tuberculosis,2018,New Hampshire,33,0-4,0,0
Tuberculosis,2018,New Hampshire,33,5-14,0,0
Tuberculosis,2018,New Hampshire,33,15-24,0,0
Tuberculosis,2018,New Hampshire,33,25-34,2,1.2
Tuberculosis,2018,New Hampshire,33,35-44,2,1.3
Tuberculosis,2018,New Hampshire,33,45-54,3,1.6
Tuberculosis,2018,New Hampshire,33,55-64,1,0.5
Tuberculosis,2018,New Hampshire,33,65+,4,1.6
Tuberculosis,2019,New Hampshire,33,0-4,0,0
Tuberculosis,2019,New Hampshire,33,5-14,0,0
Tuberculosis,2019,New Hampshire,33,15-24,0,0
Tuberculosis,2019,New Hampshire,33,25-34,2,1.2
Tuberculosis,2019,New Hampshire,33,35-44,1,0.6
Tuberculosis,2019,New Hampshire,33,45-54,1,0.5
Tuberculosis,2019,New Hampshire,33,55-64,0,0
Tuberculosis,2019,New Hampshire,33,65+,2,0.8
Tuberculosis,2020 (COVID-19 Pandemic),New Hampshire,33,0-4,0,0
Tuberculosis,2020 (COVID-19 Pandemic),New Hampshire,33,5-14,0,0
Tuberculosis,2020 (COVID-19 Pandemic),New Hampshire,33,15-24,4,2.3
Tuberculosis,2020 (COVID-19 Pandemic),New Hampshire,33,25-34,2,1.2
Tuberculosis,2020 (COVID-19 Pandemic),New Hampshire,33,35-44,1,0.6
Tuberculosis,2020 (COVID-19 Pandemic),New Hampshire,33,45-54,3,1.7
Tuberculosis,2020 (COVID-19 Pandemic),New Hampshire,33,55-64,1,0.5
Tuberculosis,2020 (COVID-19 Pandemic),New Hampshire,33,65+,1,0.4
Tuberculosis,2021,New Hampshire,33,0-4,0,0
Tuberculosis,2021,New Hampshire,33,5-14,1,0.7
Tuberculosis,2021,New Hampshire,33,15-24,0,0
Tuberculosis,2021,New Hampshire,33,25-34,4,2.2
Tuberculosis,2021,New Hampshire,33,35-44,2,1.2
Tuberculosis,2021,New Hampshire,33,45-54,0,0
Tuberculosis,2021,New Hampshire,33,55-64,1,0.5
Tuberculosis,2021,New Hampshire,33,65+,4,1.5
Tuberculosis,2022,New Hampshire,33,0-4,0,0
Tuberculosis,2022,New Hampshire,33,5-14,0,0
Tuberculosis,2022,New Hampshire,33,15-24,3,1.8
Tuberculosis,2022,New Hampshire,33,25-34,2,1.1
Tuberculosis,2022,New Hampshire,33,35-44,3,1.7
Tuberculosis,2022,New Hampshire,33,45-54,1,0.6
Tuberculosis,2022,New Hampshire,33,55-64,1,0.5
Tuberculosis,2022,New Hampshire,33,65+,1,0.4
Tuberculosis,2000,New Jersey,34,0-4,12,2.1
Tuberculosis,2000,New Jersey,34,5-14,12,1
Tuberculosis,2000,New Jersey,34,15-24,68,6.7
Tuberculosis,2000,New Jersey,34,25-34,107,9
Tuberculosis,2000,New Jersey,34,35-44,104,7.2
Tuberculosis,2000,New Jersey,34,45-54,90,7.7
Tuberculosis,2000,New Jersey,34,55-64,58,7.6
Tuberculosis,2000,New Jersey,34,65+,114,10.2
Tuberculosis,2001,New Jersey,34,0-4,11,2
Tuberculosis,2001,New Jersey,34,5-14,14,1.2
Tuberculosis,2001,New Jersey,34,15-24,64,6.2
Tuberculosis,2001,New Jersey,34,25-34,129,11.1
Tuberculosis,2001,New Jersey,34,35-44,96,6.7
Tuberculosis,2001,New Jersey,34,45-54,68,5.6
Tuberculosis,2001,New Jersey,34,55-64,44,5.7
Tuberculosis,2001,New Jersey,34,65+,104,9.3
Tuberculosis,2002,New Jersey,34,0-4,22,3.9
Tuberculosis,2002,New Jersey,34,5-14,10,0.8
Tuberculosis,2002,New Jersey,34,15-24,57,5.5
Tuberculosis,2002,New Jersey,34,25-34,100,8.7
Tuberculosis,2002,New Jersey,34,35-44,113,7.9
Tuberculosis,2002,New Jersey,34,45-54,81,6.7
Tuberculosis,2002,New Jersey,34,55-64,55,6.7
Tuberculosis,2002,New Jersey,34,65+,92,8.2
Tuberculosis,2003,New Jersey,34,0-4,15,2.6
Tuberculosis,2003,New Jersey,34,5-14,12,1
Tuberculosis,2003,New Jersey,34,15-24,69,6.5
Tuberculosis,2003,New Jersey,34,25-34,125,11
Tuberculosis,2003,New Jersey,34,35-44,73,5.2
Tuberculosis,2003,New Jersey,34,45-54,77,6.2
Tuberculosis,2003,New Jersey,34,55-64,42,4.9
Tuberculosis,2003,New Jersey,34,65+,82,7.3
Tuberculosis,2004,New Jersey,34,0-4,20,3.5
Tuberculosis,2004,New Jersey,34,5-14,11,0.9
Tuberculosis,2004,New Jersey,34,15-24,60,5.6
Tuberculosis,2004,New Jersey,34,25-34,117,10.4
Tuberculosis,2004,New Jersey,34,35-44,86,6.2
Tuberculosis,2004,New Jersey,34,45-54,66,5.2
Tuberculosis,2004,New Jersey,34,55-64,47,5.3
Tuberculosis,2004,New Jersey,34,65+,75,6.7
Tuberculosis,2005,New Jersey,34,0-4,12,2.1
Tuberculosis,2005,New Jersey,34,5-14,12,1
Tuberculosis,2005,New Jersey,34,15-24,70,6.4
Tuberculosis,2005,New Jersey,34,25-34,92,8.3
Tuberculosis,2005,New Jersey,34,35-44,94,6.8
Tuberculosis,2005,New Jersey,34,45-54,75,5.8
Tuberculosis,2005,New Jersey,34,55-64,50,5.5
Tuberculosis,2005,New Jersey,34,65+,80,7.1
Tuberculosis,2006,New Jersey,34,0-4,7,1.3
Tuberculosis,2006,New Jersey,34,5-14,9,0.8
Tuberculosis,2006,New Jersey,34,15-24,61,5.5
Tuberculosis,2006,New Jersey,34,25-34,119,10.9
Tuberculosis,2006,New Jersey,34,35-44,104,7.7
Tuberculosis,2006,New Jersey,34,45-54,69,5.3
Tuberculosis,2006,New Jersey,34,55-64,52,5.5
Tuberculosis,2006,New Jersey,34,65+,87,7.7
Tuberculosis,2007,New Jersey,34,0-4,19,3.4
Tuberculosis,2007,New Jersey,34,5-14,11,1
Tuberculosis,2007,New Jersey,34,15-24,58,5.2
Tuberculosis,2007,New Jersey,34,25-34,109,10
Tuberculosis,2007,New Jersey,34,35-44,65,4.9
Tuberculosis,2007,New Jersey,34,45-54,69,5.2
Tuberculosis,2007,New Jersey,34,55-64,53,5.5
Tuberculosis,2007,New Jersey,34,65+,83,7.3
Tuberculosis,2008,New Jersey,34,0-4,2,0.4
Tuberculosis,2008,New Jersey,34,5-14,7,0.6
Tuberculosis,2008,New Jersey,34,15-24,42,3.7
Tuberculosis,2008,New Jersey,34,25-34,85,7.8
Tuberculosis,2008,New Jersey,34,35-44,91,7
Tuberculosis,2008,New Jersey,34,45-54,69,5.1
Tuberculosis,2008,New Jersey,34,55-64,53,5.4
Tuberculosis,2008,New Jersey,34,65+,73,6.3
Tuberculosis,2009,New Jersey,34,0-4,9,1.7
Tuberculosis,2009,New Jersey,34,5-14,5,0.4
Tuberculosis,2009,New Jersey,34,15-24,57,5
Tuberculosis,2009,New Jersey,34,25-34,92,8.3
Tuberculosis,2009,New Jersey,34,35-44,76,6
Tuberculosis,2009,New Jersey,34,45-54,47,3.4
Tuberculosis,2009,New Jersey,34,55-64,50,4.9
Tuberculosis,2009,New Jersey,34,65+,69,5.9
Tuberculosis,2010,New Jersey,34,0-4,15,2.8
Tuberculosis,2010,New Jersey,34,5-14,12,1
Tuberculosis,2010,New Jersey,34,15-24,44,3.9
Tuberculosis,2010,New Jersey,34,25-34,73,6.6
Tuberculosis,2010,New Jersey,34,35-44,65,5.3
Tuberculosis,2010,New Jersey,34,45-54,65,4.7
Tuberculosis,2010,New Jersey,34,55-64,46,4.4
Tuberculosis,2010,New Jersey,34,65+,84,7.1
Tuberculosis,2011,New Jersey,34,0-4,7,1.3
Tuberculosis,2011,New Jersey,34,5-14,7,0.6
Tuberculosis,2011,New Jersey,34,15-24,35,3.1
Tuberculosis,2011,New Jersey,34,25-34,72,6.4
Tuberculosis,2011,New Jersey,34,35-44,52,4.3
Tuberculosis,2011,New Jersey,34,45-54,50,3.6
Tuberculosis,2011,New Jersey,34,55-64,35,3.2
Tuberculosis,2011,New Jersey,34,65+,71,5.9
Tuberculosis,2012,New Jersey,34,0-4,1,0.2
Tuberculosis,2012,New Jersey,34,5-14,4,0.4
Tuberculosis,2012,New Jersey,34,15-24,23,2
Tuberculosis,2012,New Jersey,34,25-34,73,6.5
Tuberculosis,2012,New Jersey,34,35-44,50,4.2
Tuberculosis,2012,New Jersey,34,45-54,38,2.8
Tuberculosis,2012,New Jersey,34,55-64,48,4.4
Tuberculosis,2012,New Jersey,34,65+,64,5.1
Tuberculosis,2013,New Jersey,34,0-4,9,1.7
Tuberculosis,2013,New Jersey,34,5-14,4,0.4
Tuberculosis,2013,New Jersey,34,15-24,27,2.4
Tuberculosis,2013,New Jersey,34,25-34,65,5.8
Tuberculosis,2013,New Jersey,34,35-44,43,3.7
Tuberculosis,2013,New Jersey,34,45-54,54,4
Tuberculosis,2013,New Jersey,34,55-64,46,4.1
Tuberculosis,2013,New Jersey,34,65+,71,5.5
Tuberculosis,2014,New Jersey,34,0-4,7,1.3
Tuberculosis,2014,New Jersey,34,5-14,6,0.5
Tuberculosis,2014,New Jersey,34,15-24,35,3.1
Tuberculosis,2014,New Jersey,34,25-34,72,6.4
Tuberculosis,2014,New Jersey,34,35-44,54,4.7
Tuberculosis,2014,New Jersey,34,45-54,42,3.2
Tuberculosis,2014,New Jersey,34,55-64,39,3.4
Tuberculosis,2014,New Jersey,34,65+,51,3.9
Tuberculosis,2015,New Jersey,34,0-4,8,1.5
Tuberculosis,2015,New Jersey,34,5-14,2,0.2
Tuberculosis,2015,New Jersey,34,15-24,31,2.7
Tuberculosis,2015,New Jersey,34,25-34,61,5.4
Tuberculosis,2015,New Jersey,34,35-44,49,4.3
Tuberculosis,2015,New Jersey,34,45-54,50,3.8
Tuberculosis,2015,New Jersey,34,55-64,37,3.2
Tuberculosis,2015,New Jersey,34,65+,87,6.5
Tuberculosis,2016,New Jersey,34,0-4,6,1.2
Tuberculosis,2016,New Jersey,34,5-14,5,0.5
Tuberculosis,2016,New Jersey,34,15-24,30,2.7
Tuberculosis,2016,New Jersey,34,25-34,46,4.1
Tuberculosis,2016,New Jersey,34,35-44,45,4
Tuberculosis,2016,New Jersey,34,45-54,41,3.2
Tuberculosis,2016,New Jersey,34,55-64,47,3.9
Tuberculosis,2016,New Jersey,34,65+,74,5.4
Tuberculosis,2017,New Jersey,34,0-4,10,1.9
Tuberculosis,2017,New Jersey,34,5-14,8,0.7
Tuberculosis,2017,New Jersey,34,15-24,26,2.3
Tuberculosis,2017,New Jersey,34,25-34,48,4.2
Tuberculosis,2017,New Jersey,34,35-44,44,3.9
Tuberculosis,2017,New Jersey,34,45-54,41,3.2
Tuberculosis,2017,New Jersey,34,55-64,48,4
Tuberculosis,2017,New Jersey,34,65+,58,4.1
Tuberculosis,2018,New Jersey,34,0-4,5,1
Tuberculosis,2018,New Jersey,34,5-14,8,0.7
Tuberculosis,2018,New Jersey,34,15-24,28,2.5
Tuberculosis,2018,New Jersey,34,25-34,52,4.5
Tuberculosis,2018,New Jersey,34,35-44,43,3.8
Tuberculosis,2018,New Jersey,34,45-54,33,2.7
Tuberculosis,2018,New Jersey,34,55-64,44,3.6
Tuberculosis,2018,New Jersey,34,65+,77,5.3
Tuberculosis,2019,New Jersey,34,0-4,7,1.4
Tuberculosis,2019,New Jersey,34,5-14,4,0.4
Tuberculosis,2019,New Jersey,34,15-24,29,2.7
Tuberculosis,2019,New Jersey,34,25-34,52,4.5
Tuberculosis,2019,New Jersey,34,35-44,52,4.6
Tuberculosis,2019,New Jersey,34,45-54,51,4.2
Tuberculosis,2019,New Jersey,34,55-64,50,4.1
Tuberculosis,2019,New Jersey,34,65+,64,4.3
Tuberculosis,2020 (COVID-19 Pandemic),New Jersey,34,0-4,4,0.8
Tuberculosis,2020 (COVID-19 Pandemic),New Jersey,34,5-14,7,0.6
Tuberculosis,2020 (COVID-19 Pandemic),New Jersey,34,15-24,21,1.8
Tuberculosis,2020 (COVID-19 Pandemic),New Jersey,34,25-34,45,3.8
Tuberculosis,2020 (COVID-19 Pandemic),New Jersey,34,35-44,43,3.6
Tuberculosis,2020 (COVID-19 Pandemic),New Jersey,34,45-54,31,2.5
Tuberculosis,2020 (COVID-19 Pandemic),New Jersey,34,55-64,38,3
Tuberculosis,2020 (COVID-19 Pandemic),New Jersey,34,65+,56,3.7
Tuberculosis,2021,New Jersey,34,0-4,3,0.6
Tuberculosis,2021,New Jersey,34,5-14,5,0.4
Tuberculosis,2021,New Jersey,34,15-24,27,2.3
Tuberculosis,2021,New Jersey,34,25-34,59,5
Tuberculosis,2021,New Jersey,34,35-44,39,3.2
Tuberculosis,2021,New Jersey,34,45-54,42,3.5
Tuberculosis,2021,New Jersey,34,55-64,33,2.6
Tuberculosis,2021,New Jersey,34,65+,81,5.2
Tuberculosis,2022,New Jersey,34,0-4,6,1.2
Tuberculosis,2022,New Jersey,34,5-14,7,0.6
Tuberculosis,2022,New Jersey,34,15-24,32,2.8
Tuberculosis,2022,New Jersey,34,25-34,56,4.7
Tuberculosis,2022,New Jersey,34,35-44,50,4.1
Tuberculosis,2022,New Jersey,34,45-54,31,2.6
Tuberculosis,2022,New Jersey,34,55-64,35,2.8
Tuberculosis,2022,New Jersey,34,65+,72,4.5
Tuberculosis,2000,New Mexico,35,0-4,0,0
Tuberculosis,2000,New Mexico,35,5-14,1,0.3
Tuberculosis,2000,New Mexico,35,15-24,2,0.7
Tuberculosis,2000,New Mexico,35,25-34,3,1.3
Tuberculosis,2000,New Mexico,35,35-44,2,0.7
Tuberculosis,2000,New Mexico,35,45-54,9,3.6
Tuberculosis,2000,New Mexico,35,55-64,7,4.4
Tuberculosis,2000,New Mexico,35,65+,22,10.3
Tuberculosis,2001,New Mexico,35,0-4,0,0
Tuberculosis,2001,New Mexico,35,5-14,0,0
Tuberculosis,2001,New Mexico,35,15-24,2,0.7
Tuberculosis,2001,New Mexico,35,25-34,4,1.7
Tuberculosis,2001,New Mexico,35,35-44,6,2.2
Tuberculosis,2001,New Mexico,35,45-54,10,3.9
Tuberculosis,2001,New Mexico,35,55-64,8,4.9
Tuberculosis,2001,New Mexico,35,65+,24,11
Tuberculosis,2002,New Mexico,35,0-4,0,0
Tuberculosis,2002,New Mexico,35,5-14,5,1.8
Tuberculosis,2002,New Mexico,35,15-24,3,1.1
Tuberculosis,2002,New Mexico,35,25-34,6,2.6
Tuberculosis,2002,New Mexico,35,35-44,7,2.6
Tuberculosis,2002,New Mexico,35,45-54,8,3.1
Tuberculosis,2002,New Mexico,35,55-64,7,4
Tuberculosis,2002,New Mexico,35,65+,21,9.5
Tuberculosis,2003,New Mexico,35,0-4,3,2.2
Tuberculosis,2003,New Mexico,35,5-14,1,0.4
Tuberculosis,2003,New Mexico,35,15-24,1,0.3
Tuberculosis,2003,New Mexico,35,25-34,3,1.3
Tuberculosis,2003,New Mexico,35,35-44,8,3
Tuberculosis,2003,New Mexico,35,45-54,7,2.6
Tuberculosis,2003,New Mexico,35,55-64,8,4.3
Tuberculosis,2003,New Mexico,35,65+,18,8
Tuberculosis,2004,New Mexico,35,0-4,0,0
Tuberculosis,2004,New Mexico,35,5-14,0,0
Tuberculosis,2004,New Mexico,35,15-24,3,1
Tuberculosis,2004,New Mexico,35,25-34,6,2.5
Tuberculosis,2004,New Mexico,35,35-44,4,1.5
Tuberculosis,2004,New Mexico,35,45-54,2,0.7
Tuberculosis,2004,New Mexico,35,55-64,7,3.6
Tuberculosis,2004,New Mexico,35,65+,20,8.7
Tuberculosis,2005,New Mexico,35,0-4,0,0
Tuberculosis,2005,New Mexico,35,5-14,0,0
Tuberculosis,2005,New Mexico,35,15-24,2,0.7
Tuberculosis,2005,New Mexico,35,25-34,3,1.2
Tuberculosis,2005,New Mexico,35,35-44,4,1.5
Tuberculosis,2005,New Mexico,35,45-54,4,1.4
Tuberculosis,2005,New Mexico,35,55-64,6,2.9
Tuberculosis,2005,New Mexico,35,65+,20,8.4
Tuberculosis,2006,New Mexico,35,0-4,0,0
Tuberculosis,2006,New Mexico,35,5-14,2,0.7
Tuberculosis,2006,New Mexico,35,15-24,1,0.3
Tuberculosis,2006,New Mexico,35,25-34,4,1.6
Tuberculosis,2006,New Mexico,35,35-44,7,2.7
Tuberculosis,2006,New Mexico,35,45-54,12,4.2
Tuberculosis,2006,New Mexico,35,55-64,6,2.7
Tuberculosis,2006,New Mexico,35,65+,16,6.5
Tuberculosis,2007,New Mexico,35,0-4,2,1.4
Tuberculosis,2007,New Mexico,35,5-14,0,0
Tuberculosis,2007,New Mexico,35,15-24,3,1
Tuberculosis,2007,New Mexico,35,25-34,5,2
Tuberculosis,2007,New Mexico,35,35-44,5,1.9
Tuberculosis,2007,New Mexico,35,45-54,9,3.1
Tuberculosis,2007,New Mexico,35,55-64,9,3.9
Tuberculosis,2007,New Mexico,35,65+,17,6.8
Tuberculosis,2008,New Mexico,35,0-4,0,0
Tuberculosis,2008,New Mexico,35,5-14,2,0.7
Tuberculosis,2008,New Mexico,35,15-24,3,1
Tuberculosis,2008,New Mexico,35,25-34,3,1.2
Tuberculosis,2008,New Mexico,35,35-44,9,3.6
Tuberculosis,2008,New Mexico,35,45-54,12,4.1
Tuberculosis,2008,New Mexico,35,55-64,10,4.2
Tuberculosis,2008,New Mexico,35,65+,20,7.7
Tuberculosis,2009,New Mexico,35,0-4,0,0
Tuberculosis,2009,New Mexico,35,5-14,0,0
Tuberculosis,2009,New Mexico,35,15-24,4,1.4
Tuberculosis,2009,New Mexico,35,25-34,4,1.5
Tuberculosis,2009,New Mexico,35,35-44,6,2.4
Tuberculosis,2009,New Mexico,35,45-54,5,1.7
Tuberculosis,2009,New Mexico,35,55-64,6,2.4
Tuberculosis,2009,New Mexico,35,65+,23,8.6
Tuberculosis,2010,New Mexico,35,0-4,0,0
Tuberculosis,2010,New Mexico,35,5-14,0,0
Tuberculosis,2010,New Mexico,35,15-24,4,1.4
Tuberculosis,2010,New Mexico,35,25-34,6,2.2
Tuberculosis,2010,New Mexico,35,35-44,4,1.6
Tuberculosis,2010,New Mexico,35,45-54,9,3.1
Tuberculosis,2010,New Mexico,35,55-64,5,1.9
Tuberculosis,2010,New Mexico,35,65+,22,8
Tuberculosis,2011,New Mexico,35,0-4,0,0
Tuberculosis,2011,New Mexico,35,5-14,1,0.3
Tuberculosis,2011,New Mexico,35,15-24,2,0.7
Tuberculosis,2011,New Mexico,35,25-34,5,1.8
Tuberculosis,2011,New Mexico,35,35-44,6,2.4
Tuberculosis,2011,New Mexico,35,45-54,10,3.5
Tuberculosis,2011,New Mexico,35,55-64,8,3
Tuberculosis,2011,New Mexico,35,65+,17,6
Tuberculosis,2012,New Mexico,35,0-4,0,0
Tuberculosis,2012,New Mexico,35,5-14,0,0
Tuberculosis,2012,New Mexico,35,15-24,1,0.3
Tuberculosis,2012,New Mexico,35,25-34,5,1.8
Tuberculosis,2012,New Mexico,35,35-44,7,2.8
Tuberculosis,2012,New Mexico,35,45-54,6,2.2
Tuberculosis,2012,New Mexico,35,55-64,4,1.5
Tuberculosis,2012,New Mexico,35,65+,17,5.8
Tuberculosis,2013,New Mexico,35,0-4,0,0
Tuberculosis,2013,New Mexico,35,5-14,0,0
Tuberculosis,2013,New Mexico,35,15-24,2,0.7
Tuberculosis,2013,New Mexico,35,25-34,7,2.5
Tuberculosis,2013,New Mexico,35,35-44,6,2.4
Tuberculosis,2013,New Mexico,35,45-54,7,2.6
Tuberculosis,2013,New Mexico,35,55-64,8,3
Tuberculosis,2013,New Mexico,35,65+,20,6.5
Tuberculosis,2014,New Mexico,35,0-4,0,0
Tuberculosis,2014,New Mexico,35,5-14,1,0.4
Tuberculosis,2014,New Mexico,35,15-24,3,1
Tuberculosis,2014,New Mexico,35,25-34,7,2.5
Tuberculosis,2014,New Mexico,35,35-44,5,2
Tuberculosis,2014,New Mexico,35,45-54,10,3.8
Tuberculosis,2014,New Mexico,35,55-64,4,1.5
Tuberculosis,2014,New Mexico,35,65+,20,6.3
Tuberculosis,2015,New Mexico,35,0-4,1,0.8
Tuberculosis,2015,New Mexico,35,5-14,0,0
Tuberculosis,2015,New Mexico,35,15-24,2,0.7
Tuberculosis,2015,New Mexico,35,25-34,5,1.8
Tuberculosis,2015,New Mexico,35,35-44,4,1.6
Tuberculosis,2015,New Mexico,35,45-54,8,3.1
Tuberculosis,2015,New Mexico,35,55-64,9,3.3
Tuberculosis,2015,New Mexico,35,65+,18,5.5
Tuberculosis,2016,New Mexico,35,0-4,1,0.8
Tuberculosis,2016,New Mexico,35,5-14,1,0.4
Tuberculosis,2016,New Mexico,35,15-24,5,1.7
Tuberculosis,2016,New Mexico,35,25-34,3,1.1
Tuberculosis,2016,New Mexico,35,35-44,6,2.4
Tuberculosis,2016,New Mexico,35,45-54,9,3.6
Tuberculosis,2016,New Mexico,35,55-64,4,1.5
Tuberculosis,2016,New Mexico,35,65+,9,2.6
Tuberculosis,2017,New Mexico,35,0-4,0,0
Tuberculosis,2017,New Mexico,35,5-14,0,0
Tuberculosis,2017,New Mexico,35,15-24,4,1.4
Tuberculosis,2017,New Mexico,35,25-34,2,0.7
Tuberculosis,2017,New Mexico,35,35-44,7,2.8
Tuberculosis,2017,New Mexico,35,45-54,3,1.2
Tuberculosis,2017,New Mexico,35,55-64,7,2.6
Tuberculosis,2017,New Mexico,35,65+,14,4
Tuberculosis,2018,New Mexico,35,0-4,1,0.8
Tuberculosis,2018,New Mexico,35,5-14,0,0
Tuberculosis,2018,New Mexico,35,15-24,3,1.1
Tuberculosis,2018,New Mexico,35,25-34,4,1.4
Tuberculosis,2018,New Mexico,35,35-44,2,0.8
Tuberculosis,2018,New Mexico,35,45-54,14,5.8
Tuberculosis,2018,New Mexico,35,55-64,4,1.5
Tuberculosis,2018,New Mexico,35,65+,11,3
Tuberculosis,2019,New Mexico,35,0-4,0,0
Tuberculosis,2019,New Mexico,35,5-14,0,0
Tuberculosis,2019,New Mexico,35,15-24,3,1.1
Tuberculosis,2019,New Mexico,35,25-34,7,2.5
Tuberculosis,2019,New Mexico,35,35-44,4,1.6
Tuberculosis,2019,New Mexico,35,45-54,3,1.3
Tuberculosis,2019,New Mexico,35,55-64,7,2.6
Tuberculosis,2019,New Mexico,35,65+,17,4.5
Tuberculosis,2020 (COVID-19 Pandemic),New Mexico,35,0-4,1,0.9
Tuberculosis,2020 (COVID-19 Pandemic),New Mexico,35,5-14,0,0
Tuberculosis,2020 (COVID-19 Pandemic),New Mexico,35,15-24,1,0.3
Tuberculosis,2020 (COVID-19 Pandemic),New Mexico,35,25-34,1,0.4
Tuberculosis,2020 (COVID-19 Pandemic),New Mexico,35,35-44,4,1.5
Tuberculosis,2020 (COVID-19 Pandemic),New Mexico,35,45-54,4,1.7
Tuberculosis,2020 (COVID-19 Pandemic),New Mexico,35,55-64,1,0.4
Tuberculosis,2020 (COVID-19 Pandemic),New Mexico,35,65+,17,4.4
Tuberculosis,2021,New Mexico,35,0-4,0,0
Tuberculosis,2021,New Mexico,35,5-14,1,0.4
Tuberculosis,2021,New Mexico,35,15-24,1,0.3
Tuberculosis,2021,New Mexico,35,25-34,0,0
Tuberculosis,2021,New Mexico,35,35-44,0,0
Tuberculosis,2021,New Mexico,35,45-54,5,2.1
Tuberculosis,2021,New Mexico,35,55-64,3,1.1
Tuberculosis,2021,New Mexico,35,65+,14,3.6
Tuberculosis,2022,New Mexico,35,0-4,1,0.9
Tuberculosis,2022,New Mexico,35,5-14,0,0
Tuberculosis,2022,New Mexico,35,15-24,0,0
Tuberculosis,2022,New Mexico,35,25-34,3,1.1
Tuberculosis,2022,New Mexico,35,35-44,4,1.5
Tuberculosis,2022,New Mexico,35,45-54,3,1.3
Tuberculosis,2022,New Mexico,35,55-64,3,1.2
Tuberculosis,2022,New Mexico,35,65+,16,4
Tuberculosis,2000,New York,36,0-4,38,3.1
Tuberculosis,2000,New York,36,5-14,54,2
Tuberculosis,2000,New York,36,15-24,174,6.9
Tuberculosis,2000,New York,36,25-34,328,11.9
Tuberculosis,2000,New York,36,35-44,362,11.8
Tuberculosis,2000,New York,36,45-54,269,10.5
Tuberculosis,2000,New York,36,55-64,185,10.9
Tuberculosis,2000,New York,36,65+,308,12.6
Tuberculosis,2001,New York,36,0-4,38,3.1
Tuberculosis,2001,New York,36,5-14,36,1.3
Tuberculosis,2001,New York,36,15-24,201,7.8
Tuberculosis,2001,New York,36,25-34,331,12.2
Tuberculosis,2001,New York,36,35-44,336,10.9
Tuberculosis,2001,New York,36,45-54,234,8.9
Tuberculosis,2001,New York,36,55-64,199,11.5
Tuberculosis,2001,New York,36,65+,270,11
Tuberculosis,2002,New York,36,0-4,37,3.1
Tuberculosis,2002,New York,36,5-14,19,0.7
Tuberculosis,2002,New York,36,15-24,171,6.6
Tuberculosis,2002,New York,36,25-34,288,10.7
Tuberculosis,2002,New York,36,35-44,292,9.6
Tuberculosis,2002,New York,36,45-54,235,8.8
Tuberculosis,2002,New York,36,55-64,148,8.1
Tuberculosis,2002,New York,36,65+,228,9.2
Tuberculosis,2003,New York,36,0-4,32,2.7
Tuberculosis,2003,New York,36,5-14,26,1
Tuberculosis,2003,New York,36,15-24,164,6.2
Tuberculosis,2003,New York,36,25-34,300,11.3
Tuberculosis,2003,New York,36,35-44,325,10.8
Tuberculosis,2003,New York,36,45-54,237,8.8
Tuberculosis,2003,New York,36,55-64,152,8
Tuberculosis,2003,New York,36,65+,235,9.5
Tuberculosis,2004,New York,36,0-4,40,3.3
Tuberculosis,2004,New York,36,5-14,30,1.2
Tuberculosis,2004,New York,36,15-24,151,5.7
Tuberculosis,2004,New York,36,25-34,274,10.4
